Record_number,Study_midyear,Latitude,Longitude,Biome,Ecosystem_type,MAT,MAP,Rs_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Decade,spring_ratio,summer_ratio,autumn_ratio,winter_ratio
9088.0,2002.0,-15.5,35.25,Tropical,Agriculture,24.0,930.0,1054.0,,,,,,2000,,,,
9089.0,2002.0,-15.5,35.25,Tropical,Agriculture,24.0,930.0,5120.0,,,,,,2000,,,,
9101.0,2003.5,36.95,116.6,Temperate,Agriculture,13.1,528.0,893.0,,,,,,2000,,,,
9102.0,2004.5,36.95,116.6,Temperate,Agriculture,13.1,528.0,759.0,,,,,,2000,,,,
9103.0,2005.5,36.95,116.6,Temperate,Agriculture,13.1,528.0,766.0,,,,,,2000,,,,
9104.0,2006.5,36.95,116.6,Temperate,Agriculture,13.1,528.0,883.0,,,,,,2000,,,,
9106.0,2014.5,31.965,111.925,Temperate,Forest,15.1,890.0,497.0,,,,,,2010,,,,
9107.0,2014.5,31.965,111.925,Temperate,Forest,15.1,890.0,567.0,,,,,,2010,,,,
9108.0,2015.5,31.965,111.925,Temperate,Forest,15.1,890.0,603.0,,,,,,2010,,,,
9109.0,2015.5,31.965,111.925,Temperate,Forest,15.1,890.0,576.0,,,,,,2010,,,,
9117.0,2005.0,26.73,115.05,Subtropical,Forest,6.4,1469.0,975.3,,,,,,2000,,,,
9118.0,2005.0,26.73,115.05,Subtropical,Forest,6.4,1469.0,975.3,,,,,,2000,,,,
9119.0,2005.0,26.73,115.05,Subtropical,Forest,6.4,1469.0,975.3,,,,,,2000,,,,
9120.0,2005.0,26.73,115.05,Subtropical,Forest,6.4,1469.0,789.1,,,,,,2000,,,,
9121.0,2005.0,26.73,115.05,Subtropical,Forest,6.4,1469.0,789.1,,,,,,2000,,,,
9122.0,2005.0,26.73,115.05,Subtropical,Forest,6.4,1469.0,789.1,,,,,,2000,,,,
9151.0,2011.0,20.3,-96.88,Tropical,Swamp,27.0,1425.0,1887.05,,,,,,2010,,,,
9152.0,2011.0,20.3,-96.88,Tropical,Marsh,27.0,1425.0,2003.85,,,,,,2010,,,,
9157.0,2011.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,355.32,,,,,,2010,,,,
9158.0,2011.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,283.5,,,,,,2010,,,,
9159.0,2011.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,294.84,,,,,,2010,,,,
9160.0,2011.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,355.32,,,,,,2010,,,,
9161.0,2011.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,321.3,,,,,,2010,,,,
9162.0,2011.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,287.28,,,,,,2010,,,,
9163.0,2011.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,309.96,,,,,,2010,,,,
9164.0,2011.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,328.86,,,,,,2010,,,,
9165.0,2012.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,355.32,,,,,,2010,,,,
9166.0,2012.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,291.06,,,,,,2010,,,,
9167.0,2012.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,328.86,,,,,,2010,,,,
9168.0,2012.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,351.54,,,,,,2010,,,,
9169.0,2012.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,616.14,,,,,,2010,,,,
9170.0,2012.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,506.52,,,,,,2010,,,,
9171.0,2012.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,589.68,,,,,,2010,,,,
9172.0,2012.0,37.96,102.64,Temperate,Agriculture,7.2,156.0,623.7,,,,,,2010,,,,
9213.0,2007.0,45.82,-121.95,Temperate,Forest,8.7,2223.0,1405.25,,,,,,2000,,,,
9217.0,2012.0,42.5,117.35,Temperate,Forest,-1.4,450.1,982.8,,,,,,2010,,,,
9218.0,2012.0,42.5,117.35,Temperate,Forest,-1.4,450.1,1190.7,,,,,,2010,,,,
9219.0,2012.0,42.5,117.35,Temperate,Forest,-1.4,450.1,1096.2,,,,,,2010,,,,
9220.0,2012.0,42.5,117.35,Temperate,Forest,-1.4,450.1,1058.4,,,,,,2010,,,,
9221.0,2005.5,36.13,137.41,Temperate,Forest,8.6,900.0,1095.0,,,,,,2000,,,,
9222.0,2005.5,36.13,137.41,Temperate,Forest,8.6,900.0,1095.0,,,,,,2000,,,,
9223.0,2009.5,-22.15,-47.02,Tropical,Agriculture,20.5,1400.0,488.0,,,,,,2000,,,,
9224.0,2009.5,-22.15,-47.02,Tropical,Agriculture,20.5,1400.0,730.0,,,,,,2000,,,,
9225.0,2009.5,-22.15,-47.02,Tropical,Agriculture,20.5,1400.0,867.0,,,,,,2000,,,,
9226.0,2010.5,55.99,92.76,Boreal,Forest,2.0,561.0,260.0,,,,,,2010,,,,
9227.0,2010.5,55.99,92.76,Boreal,Forest,2.0,561.0,261.0,,,,,,2010,,,,
9228.0,2010.5,55.99,92.76,Boreal,Forest,2.0,561.0,250.0,,,,,,2010,,,,
9229.0,2010.5,55.99,92.76,Boreal,Forest,2.0,561.0,250.0,,,,,,2010,,,,
9230.0,2014.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,311.0,,,,,,2010,,,,
9231.0,2014.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,353.2,,,,,,2010,,,,
9232.0,2014.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,377.6,,,,,,2010,,,,
9233.0,2014.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,393.0,,,,,,2010,,,,
9234.0,2015.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,307.8,,,,,,2010,,,,
9235.0,2015.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,338.0,,,,,,2010,,,,
9236.0,2015.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,368.9,,,,,,2010,,,,
9237.0,2015.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,377.5,,,,,,2010,,,,
9238.0,2015.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,478.15,,,,,,2010,,,,
9239.0,2015.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,554.8,,,,,,2010,,,,
9240.0,2015.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,671.6,,,,,,2010,,,,
9241.0,2015.0,35.1,128.12,Temperate,Agriculture,13.0,1500.0,620.5,,,,,,2010,,,,
9242.0,2014.0,47.83,14.43,Temperate,Forest,7.8,1645.0,890.0,,,,,,2010,,,,
9243.0,2014.0,47.83,14.43,Temperate,Forest,7.8,1645.0,850.0,,,,,,2010,,,,
9244.0,2014.0,47.83,14.43,Temperate,Forest,7.8,1645.0,890.0,,,,,,2010,,,,
9245.0,2012.0,23.68,120.8,Subtropical,Forest,18.6,2407.0,1121.0,,,,,,2010,,,,
9246.0,2013.0,23.68,120.8,Subtropical,Forest,18.6,2407.0,1129.0,,,,,,2010,,,,
9247.0,2014.0,23.68,120.8,Subtropical,Forest,18.6,2407.0,1200.0,,,,,,2010,,,,
9248.0,2015.0,23.68,120.8,Subtropical,Forest,18.6,2407.0,1115.0,,,,,,2010,,,,
9249.0,2015.0,22.2,100.63,Tropical,Plantation,19.0,1490.0,480.06,,,,,,2010,,,,
9252.0,2015.0,22.2,100.63,Tropical,Forest,19.0,1490.0,604.8,,,,,,2010,,,,
9264.0,2012.0,43.92,10.9,Mediterranean,Forest,14.0,652.0,1883.4,,,,,,2010,,,,
9265.0,2012.0,43.92,10.9,Mediterranean,Forest,14.0,652.0,2505.36,,,,,,2010,,,,
9275.0,2013.5,37.54,127.04,Temperate,Forest,12.5,1450.0,1450.0,,,,,,2010,,,,
9276.0,2013.5,37.54,127.04,Temperate,Forest,12.5,1450.0,1130.0,,,,,,2010,,,,
9277.0,2013.5,37.54,127.04,Temperate,Forest,12.5,1450.0,1220.0,,,,,,2010,,,,
9278.0,2013.5,37.54,127.04,Temperate,Urban,12.5,1450.0,1050.0,,,,,,2010,,,,
9279.0,2013.5,37.54,127.04,Temperate,Wetland,12.5,1450.0,1220.0,,,,,,2010,,,,
9282.0,2014.5,52.4,0.87,Mediterranean,Grassland,14.5,665.0,1317.65,,,,,,2010,,,,
9283.0,2014.5,52.5,0.67,Mediterranean,Forest,14.5,665.0,1281.15,,,,,,2010,,,,
9290.0,2012.0,30.1,76.65,Tropical,Plantation,25.0,1940.0,996.45,,,,,,2010,,,,
9291.0,2012.0,30.1,76.65,Tropical,Plantation,25.0,1940.0,1237.35,,,,,,2010,,,,
9292.0,2012.0,30.1,76.65,Tropical,Plantation,25.0,1940.0,1281.15,,,,,,2010,,,,
9293.0,2012.0,30.1,76.65,Tropical,Plantation,25.0,1940.0,1295.75,,,,,,2010,,,,
9294.0,2012.0,30.1,76.65,Tropical,Plantation,25.0,1940.0,1011.05,,,,,,2010,,,,
9295.0,2013.0,18.6,108.9,Tropical,Forest,19.15,2198.0,1567.0,,,,,,2010,,,,
9296.0,2013.0,18.6,108.9,Tropical,Forest,19.15,2198.0,1300.0,,,,,,2010,,,,
9299.0,2009.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,873.8,,,,,,2000,,,,
9300.0,2009.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,863.8,,,,,,2000,,,,
9301.0,2010.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,734.4,,,,,,2010,,,,
9302.0,2010.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,745.9,,,,,,2010,,,,
9303.0,2011.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,891.5,,,,,,2010,,,,
9304.0,2011.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,939.7,,,,,,2010,,,,
9305.0,2012.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,814.7,,,,,,2010,,,,
9306.0,2012.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,987.5,,,,,,2010,,,,
9307.0,2013.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,828.9,,,,,,2010,,,,
9308.0,2013.0,37.6,101.3,Alpine,Grassland,-1.1,486.0,938.9,,,,,,2010,,,,
9309.0,2015.0,36.9,36.92,Temperate,Agriculture,5.6,900.0,654.87,,,,,,2010,,,,
9310.0,2015.0,36.9,36.92,Temperate,Agriculture,5.6,900.0,825.8,,,,,,2010,,,,
9311.0,2015.0,36.9,36.92,Temperate,Agriculture,5.6,900.0,790.68,,,,,,2010,,,,
9312.0,2015.0,36.9,36.92,Temperate,Agriculture,5.6,900.0,606.8,,,,,,2010,,,,
9313.0,2015.0,36.9,36.92,Temperate,Agriculture,5.6,900.0,881.55,,,,,,2010,,,,
9330.0,2009.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,960.7,,,,,,2000,,,,
9331.0,2010.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,642.1,,,,,,2010,,,,
9332.0,2011.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,886.9,,,,,,2010,,,,
9333.0,2012.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,1085.7,,,,,,2010,,,,
9334.0,2013.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,986.3,,,,,,2010,,,,
9335.0,2013.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,1251.6,,,,,,2010,,,,
9336.0,2013.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,1499.4,,,,,,2010,,,,
9337.0,2013.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,1046.0,,,,,,2010,,,,
9338.0,2014.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,1126.3,,,,,,2010,,,,
9339.0,2014.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,1461.5,,,,,,2010,,,,
9340.0,2014.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,964.8,,,,,,2010,,,,
9341.0,2015.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,1285.7,,,,,,2010,,,,
9342.0,2015.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,1591.7,,,,,,2010,,,,
9343.0,2015.5,26.156,117.467,Subtropical,Forest,18.0,1906.0,1102.3,,,,,,2010,,,,
9344.0,2013.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,1249.0,,,,,,2010,,,,
9345.0,2013.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,1249.0,,,,,,2010,,,,
9346.0,2013.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,844.0,,,,,,2010,,,,
9347.0,2014.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,1248.0,,,,,,2010,,,,
9348.0,2014.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,1234.0,,,,,,2010,,,,
9349.0,2014.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,862.0,,,,,,2010,,,,
9350.0,2015.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,1338.0,,,,,,2010,,,,
9351.0,2015.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,1370.0,,,,,,2010,,,,
9352.0,2015.5,26.156,117.467,Subtropical,Plantation,18.0,1906.0,940.0,,,,,,2010,,,,
9353.0,2013.5,-2.823,111.84,Tropical,Forest,27.0,2058.0,1310.0,,,,,,2010,,,,
9354.0,2013.5,-2.823,111.84,Tropical,Forest,27.0,2058.0,1260.0,,,,,,2010,,,,
9355.0,2013.5,-2.794,111.82,Tropical,Agriculture,27.0,2058.0,1200.0,,,,,,2010,,,,
9356.0,2013.5,-2.794,111.82,Tropical,Agriculture,27.0,2058.0,1160.0,,,,,,2010,,,,
9357.0,2013.5,-2.791,111.8,Tropical,Agriculture,27.0,2058.0,2050.0,,,,,,2010,,,,
9358.0,2013.5,-2.791,111.8,Tropical,Agriculture,27.0,2058.0,1020.0,,,,,,2010,,,,
9363.0,2011.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,892.9,,,,,,2010,,,,
9364.0,2012.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,1106.8,,,,,,2010,,,,
9365.0,2013.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,999.8,,,,,,2010,,,,
9366.0,2011.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,863.0,,,,,,2010,,,,
9367.0,2012.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,1262.2,,,,,,2010,,,,
9368.0,2013.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,1062.6,,,,,,2010,,,,
9369.0,2011.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,852.3,,,,,,2010,,,,
9370.0,2012.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,1096.7,,,,,,2010,,,,
9371.0,2013.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,974.5,,,,,,2010,,,,
9372.0,2011.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,484.4,,,,,,2010,,,,
9373.0,2012.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,663.2,,,,,,2010,,,,
9374.0,2013.0,51.15,-0.85,Mediterranean,Forest,9.8,808.0,573.8,,,,,,2010,,,,
9375.0,2013.0,23.7,84.99,Tropical,Forest,23.0,975.0,302.4,,,,,,2010,,,,
9376.0,2013.0,23.7,84.99,Tropical,Forest,23.0,975.0,903.42,,,,,,2010,,,,
9377.0,2013.0,23.7,84.99,Tropical,Forest,23.0,975.0,1156.68,,,,,,2010,,,,
9378.0,2013.0,23.7,84.99,Tropical,Forest,23.0,975.0,1440.18,,,,,,2010,,,,
9384.0,2004.0,42.21,-82.76,Temperate,Agriculture,9.1,831.0,817.6,,,,,,2000,,,,
9385.0,2004.0,42.21,-82.76,Temperate,Agriculture,9.1,831.0,777.45,,,,,,2000,,,,
9386.0,2004.0,42.21,-82.76,Temperate,Agriculture,9.1,831.0,1197.2,,,,,,2000,,,,
9387.0,2004.0,42.21,-82.76,Temperate,Agriculture,9.1,831.0,861.4,,,,,,2000,,,,
9388.0,2004.0,42.21,-82.76,Temperate,Agriculture,9.1,831.0,978.2,,,,,,2000,,,,
9389.0,2004.0,42.21,-82.76,Temperate,Agriculture,9.1,831.0,1011.05,,,,,,2000,,,,
9390.0,2004.0,42.21,-82.76,Temperate,Agriculture,9.1,831.0,876.0,,,,,,2000,,,,
9391.0,2004.0,42.21,-82.76,Temperate,Agriculture,9.1,831.0,952.65,,,,,,2000,,,,
9396.0,2011.0,32.03,-116.6,Mediterranean,Shrubland,14.0,652.0,453.6,,,,,,2010,,,,
9397.0,2011.0,32.03,-116.6,Mediterranean,Shrubland,14.0,652.0,510.3,,,,,,2010,,,,
9399.0,2009.5,37.35,-5.93,Mediterranean,Forest,19.0,565.7,1051.2,,,,,,2000,,,,
9400.0,2009.5,37.35,-5.93,Mediterranean,Shrubland,19.0,565.7,848.13,,,,,,2000,,,,
9401.0,2013.5,9.15,-79.833,Tropical,Forest,27.0,2642.0,1481.9,,,,,,2010,,,,
9402.0,2014.5,9.15,-79.833,Tropical,Forest,27.0,2642.0,1598.7,,,,,,2010,,,,
9403.0,2016.5,9.15,-79.833,Tropical,Forest,27.0,2642.0,1616.95,,,,,,2010,,,,
9404.0,2013.5,9.15,-79.833,Tropical,Forest,27.0,2642.0,1120.55,,,,,,2010,,,,
9405.0,2014.5,9.15,-79.833,Tropical,Forest,27.0,2642.0,1226.4,,,,,,2010,,,,
9407.0,2016.5,9.15,-79.833,Tropical,Forest,27.0,2642.0,1438.1,,,,,,2010,,,,
9435.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,165.24,,,,,,2010,,,,
9436.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,197.15,,,,,,2010,,,,
9437.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,223.49,,,,,,2010,,,,
9438.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,265.72,,,,,,2010,,,,
9439.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,173.0,,,,,,2010,,,,
9440.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,215.0,,,,,,2010,,,,
9441.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,261.0,,,,,,2010,,,,
9442.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,275.0,,,,,,2010,,,,
9443.0,2013.5,31.65,121.53,Temperate,Grassland,15.2,1025.0,172.36,,,,,,2010,,,,
9444.0,2013.5,31.65,121.53,Temperate,Grassland,15.2,1025.0,227.27,,,,,,2010,,,,
9445.0,2013.5,31.65,121.53,Temperate,Grassland,15.2,1025.0,286.97,,,,,,2010,,,,
9446.0,2013.5,31.65,121.53,Temperate,Grassland,15.2,1025.0,243.49,,,,,,2010,,,,
9447.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,93.0,,,,,,2010,,,,
9448.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,108.65,,,,,,2010,,,,
9449.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,125.55,,,,,,2010,,,,
9450.0,2013.5,31.65,121.53,Temperate,Agriculture,15.2,1025.0,168.21,,,,,,2010,,,,
9453.0,2015.0,52.3,-9.16,Temperate,Wetland,6.6,1600.0,1015.325,,,,,,2010,,,,
9454.0,2015.0,52.3,-9.16,Temperate,Wetland,6.6,1600.0,537.525,,,,,,2010,,,,
9455.0,2015.0,52.3,-9.16,Temperate,Wetland,6.6,1600.0,489.745,,,,,,2010,,,,
9456.0,2015.0,52.3,-9.16,Temperate,Wetland,6.6,1600.0,465.855,,,,,,2010,,,,
9457.0,2015.0,52.3,-9.16,Temperate,Wetland,6.6,1600.0,430.02,,,,,,2010,,,,
9458.0,2015.0,52.3,-9.16,Temperate,Wetland,6.6,1600.0,513.635,,,,,,2010,,,,
9459.0,2015.0,52.3,-9.16,Temperate,Wetland,6.6,1600.0,441.965,,,,,,2010,,,,
9460.0,2015.0,52.3,-9.15,Temperate,Wetland,6.6,1600.0,656.975,,,,,,2010,,,,
9461.0,2015.0,52.3,-9.15,Temperate,Wetland,6.6,1600.0,453.91,,,,,,2010,,,,
9462.0,2015.0,52.3,-9.15,Temperate,Wetland,6.6,1600.0,418.075,,,,,,2010,,,,
9463.0,2015.0,52.3,-9.15,Temperate,Wetland,6.6,1600.0,370.295,,,,,,2010,,,,
9464.0,2015.0,52.3,-9.15,Temperate,Wetland,6.6,1600.0,370.295,,,,,,2010,,,,
9465.0,2015.0,52.3,-9.15,Temperate,Wetland,6.6,1600.0,370.295,,,,,,2010,,,,
9466.0,2015.0,52.3,-9.15,Temperate,Wetland,6.6,1600.0,370.295,,,,,,2010,,,,
9487.0,2009.0,36.97,-79.1,Temperate,Forest,15.5,1145.0,999.0,,,,,,2000,,,,
9488.0,2009.0,36.97,-79.1,Temperate,Forest,15.5,1145.0,1003.0,,,,,,2000,,,,
9489.0,2010.0,36.97,-79.1,Temperate,Forest,15.5,1145.0,856.0,,,,,,2010,,,,
9490.0,2010.0,36.97,-79.1,Temperate,Forest,15.5,1145.0,817.0,,,,,,2010,,,,
9491.0,2009.0,36.97,-79.1,Temperate,Forest,15.5,1145.0,1250.0,,,,,,2000,,,,
9492.0,2009.0,36.97,-79.1,Temperate,Forest,15.5,1145.0,1193.0,,,,,,2000,,,,
9493.0,2010.0,36.97,-79.1,Temperate,Forest,15.5,1145.0,1096.0,,,,,,2010,,,,
9494.0,2010.0,36.97,-79.1,Temperate,Forest,15.5,1145.0,1023.0,,,,,,2010,,,,
9495.0,2014.0,58.25,27.27,Temperate,Wetland,5.8,680.0,890.0,,,,,,2010,,,,
9496.0,2014.0,58.25,27.25,Temperate,Wetland,5.8,680.0,1070.0,,,,,,2010,,,,
9497.0,2014.0,58.3,27.35,Temperate,Wetland,5.8,680.0,1190.0,,,,,,2010,,,,
9498.0,2014.0,58.3,27.31,Temperate,Wetland,5.8,680.0,1480.0,,,,,,2010,,,,
9499.0,2014.0,58.3,27.21,Temperate,Wetland,5.8,680.0,920.0,,,,,,2010,,,,
9501.0,2007.0,26.74,115.05,Subtropical,Forest,18.0,1504.6,773.1,,,,,,2000,,,,
9503.0,2010.0,30.65,-84.2,Tropical,Forest,19.05,1370.0,1009.26,2.56,4.93,3.36,1.24,,2010,0.00253651189980778,0.004884767057051701,0.003329171868497711,0.0012286229514693935
9504.0,2010.0,30.65,-84.2,Tropical,Forest,19.05,1370.0,1417.5,3.09,5.49,3.75,1.6,,2010,0.0021798941798941798,0.003873015873015873,0.0026455026455026454,0.0011287477954144622
9505.0,2010.0,30.65,-84.2,Tropical,Forest,19.05,1370.0,1863.54,3.98,7.59,4.93,2.61,,2010,0.002135720188458525,0.004072893525226182,0.0026455026455026454,0.0014005602240896359
9508.0,2011.0,47.43,126.62,Temperate,Agriculture,1.9,556.0,318.0,,,,,,2010,,,,
9509.0,2012.0,47.43,126.62,Temperate,Agriculture,1.9,556.0,367.0,,,,,,2010,,,,
9510.0,2013.0,47.43,126.62,Temperate,Agriculture,1.9,556.0,188.0,,,,,,2010,,,,
9511.0,2011.0,47.43,126.62,Temperate,Agriculture,1.9,556.0,390.0,,,,,,2010,,,,
9512.0,2012.0,47.43,126.62,Temperate,Agriculture,1.9,556.0,405.0,,,,,,2010,,,,
9513.0,2013.0,47.43,126.62,Temperate,Agriculture,1.9,556.0,494.0,,,,,,2010,,,,
9518.0,2011.0,43.01,10.6,Mediterranean,Agriculture,15.5,825.0,945.35,,,,,,2010,,,,
9519.0,2011.0,43.01,10.6,Mediterranean,Agriculture,15.5,825.0,682.185,,,,,,2010,,,,
9523.0,2013.0,58.0,27.0,Temperate,Forest,8.6,900.0,780.0,,,,,,2010,,,,
9524.0,2013.0,58.0,27.0,Temperate,Forest,8.6,900.0,580.0,,,,,,2010,,,,
9525.0,2013.0,58.0,27.0,Temperate,Forest,8.6,900.0,990.0,,,,,,2010,,,,
9526.0,2013.0,58.0,27.0,Temperate,Agriculture,8.6,900.0,530.0,,,,,,2010,,,,
9527.0,2013.0,58.0,27.0,Temperate,Grassland,8.6,900.0,990.0,,,,,,2010,,,,
9528.0,2014.0,58.0,27.0,Temperate,Forest,8.6,900.0,660.0,,,,,,2010,,,,
9529.0,2014.0,58.0,27.0,Temperate,Forest,8.6,900.0,890.0,,,,,,2010,,,,
9530.0,2014.0,58.0,27.0,Temperate,Agriculture,8.6,900.0,650.0,,,,,,2010,,,,
9535.0,2014.0,36.03,104.41,Temperate,Agriculture,6.5,305.0,584.0,,,,,,2010,,,,
9536.0,2014.0,36.03,104.41,Temperate,Agriculture,6.5,305.0,573.05,,,,,,2010,,,,
9537.0,2014.0,36.03,104.41,Temperate,Agriculture,6.5,305.0,642.4,,,,,,2010,,,,
9538.0,2014.0,36.03,104.41,Temperate,Agriculture,6.5,305.0,576.7,,,,,,2010,,,,
9539.0,2015.0,36.03,104.41,Temperate,Agriculture,6.5,305.0,543.85,,,,,,2010,,,,
9540.0,2015.0,36.03,104.41,Temperate,Agriculture,6.5,305.0,525.6,,,,,,2010,,,,
9541.0,2015.0,36.03,104.41,Temperate,Agriculture,6.5,305.0,642.4,,,,,,2010,,,,
9542.0,2015.0,36.03,104.41,Temperate,Agriculture,6.5,305.0,551.15,,,,,,2010,,,,
9544.0,2012.0,40.5,116.833,Temperate,Wetland,8.6,900.0,279.63,,,,,,2010,,,,
9545.0,2012.0,40.5,116.833,Temperate,Wetland,8.6,900.0,420.64,,,,,,2010,,,,
9546.0,2012.0,40.5,116.833,Temperate,Wetland,8.6,900.0,537.75,,,,,,2010,,,,
9547.0,2012.0,40.5,116.833,Temperate,Wetland,8.6,900.0,1494.945,,,,,,2010,,,,
9548.0,2012.0,40.5,116.833,Temperate,Wetland,8.6,900.0,1728.687,,,,,,2010,,,,
9562.0,2010.0,45.53,-87.93,Temperate,Grassland,6.9,740.0,1487.0,,,,,,2010,,,,
9563.0,2010.0,45.53,-87.93,Temperate,Grassland,6.9,740.0,1527.0,,,,,,2010,,,,
9564.0,2010.0,45.53,-87.93,Temperate,Grassland,6.9,740.0,1171.0,,,,,,2010,,,,
9565.0,2010.0,45.53,-87.93,Temperate,Grassland,6.9,740.0,1014.0,,,,,,2010,,,,
9566.0,2010.0,45.53,-87.93,Temperate,Grassland,6.9,740.0,1680.0,,,,,,2010,,,,
9568.0,2010.5,45.53,-87.93,Temperate,Grassland,6.9,740.0,1376.0,,,,,,2010,,,,
9576.0,2014.5,-14.7,-52.35,Tropical,Grassland,24.8,1440.0,1716.12,,,,,,2010,,,,
9577.0,2014.5,-14.7,-52.35,Tropical,Grassland,24.8,1440.0,1360.8,,,,,,2010,,,,
9579.0,2012.0,25.05,102.75,Subtropical,Plantation,15.0,1011.0,529.25,,,,,,2010,,,,
9580.0,2011.5,47.43,126.62,Temperate,Agriculture,1.9,556.0,313.0,,,,,,2010,,,,
9581.0,2011.5,47.43,126.62,Temperate,Agriculture,1.9,556.0,421.2,,,,,,2010,,,,
9582.0,2011.5,47.43,126.62,Temperate,Agriculture,1.9,556.0,370.0,,,,,,2010,,,,
9583.0,2011.5,47.43,126.62,Temperate,Agriculture,1.9,556.0,389.0,,,,,,2010,,,,
9584.0,2011.5,47.43,126.62,Temperate,Agriculture,1.9,556.0,367.5,,,,,,2010,,,,
9585.0,2011.5,47.43,126.62,Temperate,Agriculture,1.9,556.0,327.0,,,,,,2010,,,,
9586.0,2006.0,51.4,125.45,Temperate,Forest,-3.0,425.0,920.0,,,,,,2000,,,,
9587.0,2006.0,51.4,125.45,Temperate,Forest,-3.0,425.0,680.0,,,,,,2000,,,,
